Date,Open,High,Low,Close,Adj Close,Volume
2022-09-19,155.179993,156.279999,152.880005,155.080002,155.080002,2889
2022-09-20,156.259995,157.740005,154.699997,154.919998,154.919998,1379
2022-09-21,159.759995,160.179993,158.800003,159.520004,159.520004,3375
2022-09-22,158.660004,160.320007,157.000000,159.279999,159.279999,1537
2022-09-23,157.199997,157.279999,150.419998,150.759995,150.759995,3948
