Date,Open,High,Low,Close,Adj Close,Volume
2022-09-19,103.620003,106.279999,103.000000,105.440002,105.440002,1794
2022-09-20,107.959999,107.959999,102.860001,103.660004,103.660004,4511
2022-09-21,102.040001,104.160004,102.040001,104.160004,104.160004,1087
2022-09-22,100.720001,103.160004,100.000000,100.160004,100.160004,4688
2022-09-23,101.199997,101.199997,98.860001,99.139999,99.139999,1635
