Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,112.800003,112.800003,110.879997,111.800003,111.476295,2451
2022-08-02,111.000000,111.220001,110.000000,110.260002,109.940750,1384
2022-08-03,110.400002,112.500000,109.800003,112.220001,111.895081,1124
2022-08-04,113.000000,113.739998,111.459999,112.000000,111.675713,1807
2022-08-05,112.000000,112.820000,111.320000,111.320000,110.997681,2852
