Date,Open,High,Low,Close,Adj Close,Volume
2022-08-29,157.080002,157.080002,157.080002,157.080002,157.080002,0
2022-08-30,154.500000,154.500000,154.500000,154.500000,154.500000,0
2022-08-31,155.059998,155.059998,155.059998,155.059998,155.059998,0
2022-09-01,150.600006,150.600006,150.600006,150.600006,150.600006,0
2022-09-02,150.919998,150.919998,150.919998,150.919998,150.919998,0
