Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,258.049988,258.100006,255.600006,257.799988,256.401001,1580
2022-08-02,257.899994,258.649994,256.299988,257.850006,256.450745,2257
2022-08-03,257.100006,258.799988,256.100006,258.000000,256.599915,775
2022-08-04,257.149994,257.750000,253.250000,253.350006,251.975159,1899
2022-08-05,255.800003,256.100006,252.949997,254.500000,253.118912,1437
