Date,Open,High,Low,Close,Adj Close,Volume
2022-08-08,71.519997,71.940002,71.519997,71.940002,71.379532,20
2022-08-09,71.690002,72.019997,71.690002,72.019997,71.458900,220
2022-08-10,71.400002,71.870003,71.400002,71.870003,71.310074,0
2022-08-11,71.730003,71.940002,71.430000,71.910004,71.349762,53
2022-08-12,71.489998,72.440002,71.339996,72.440002,71.875633,30
