Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,275.149994,280.200012,274.200012,279.350006,279.350006,430972
2022-10-04,280.299988,289.649994,280.299988,287.500000,287.500000,872027
2022-10-05,284.649994,288.399994,284.600006,285.799988,285.799988,427496
2022-10-06,286.600006,288.049988,283.750000,285.100006,285.100006,400719
2022-10-07,283.450012,286.000000,280.399994,280.500000,280.500000,480966
